id	org	files	has_meta	tar_meta	has_r	usable	year	month	day	journal	link
GSE102346	Mus musculus; synthetic construct	TXT	no	error_parse	no	no	2017	Aug	07	Mol. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102346//suppl/filelist.txt
GSE99095	Homo sapiens	CSV, GTF	no	error_parse	no	no	2017	May	19	Blood	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99095//suppl/filelist.txt
GSE103976	Mus musculus	TXT	no	error_parse	no	no	2017	Sep	18	Neuron	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103976//suppl/filelist.txt
GSE102456	Mus musculus	none	no	error_parse	no	no	2017	Aug	09	EMBO J.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102456//suppl/filelist.txt
GSE102455	Mus musculus	TSV	no	error_parse	no	no	2017	Aug	09	EMBO J.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102455//suppl/filelist.txt
GSE103334	Mus musculus	TXT	no	error_parse	no	no	2017	Aug	31	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103334//suppl/filelist.txt
GSE104678	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344; Mus musculus	XLSX	no	error_parse	no	no	2017	Oct	06	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104678//suppl/filelist.txt
GSE102163	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344; Mus musculus	none	no	error_parse	no	no	2017	Aug	02	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102163//suppl/filelist.txt
GSE102161	Mus musculus	XLSX	no	error_parse	no	no	2017	Aug	02	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102161//suppl/filelist.txt
GSE102160	Mus musculus	XLSX	no	error_parse	no	no	2017	Aug	02	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102160//suppl/filelist.txt
GSE102159	Mus musculus	XLSX	no	error_parse	no	no	2017	Aug	02	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102159//suppl/filelist.txt
GSE104525	Mus musculus	TXT	no	error_parse	no	no	2017	Oct	02	Nat. Methods	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104525//suppl/filelist.txt
GSE92276	Homo sapiens	TXT	no	error_parse	no	no	2016	Dec	12	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92276//suppl/filelist.txt
GSE99909	Homo sapiens	CSV	no	error_parse	no	no	2017	Jun	12	Nucleic Acids Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99909//suppl/filelist.txt
GSE102443	Mus musculus	TXT	no	no	no	no	2017	Aug	09	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102443//suppl/filelist.txt
GSE90813	Homo sapiens	TXT	no	error_parse	no	no	2016	Dec	02	Nat. Methods	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90813//suppl/filelist.txt
GSE66343	Mus musculus	BED, BEDGRAPH, TXT	no	no	no	no	2015	Feb	26	Mol. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66343//suppl/filelist.txt
GSE101391	Mus musculus	TXT	no	error_parse	no	no	2017	Jul	13	J. Neurosci.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101391//suppl/filelist.txt
GSE104396	Mus musculus	TXT	no	no	no	no	2017	Sep	28	Dev. Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104396//suppl/filelist.txt
GSE101984	Mus musculus	CSV	no	error_parse	no	no	2017	Jul	27	PLoS ONE	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101984//suppl/filelist.txt
GSE85755	Mus musculus; Danio rerio	CSV, FA, TSV, TXT	no	no	no	no	2016	Aug	17	Nat. Methods	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85755//suppl/filelist.txt
GSE81547	Homo sapiens	CSV	no	no	no	no	2016	May	18	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81547//suppl/filelist.txt
GSE96638	Mus musculus	TXT	no	error_parse	no	no	2017	Mar	15	Dev. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96638//suppl/filelist.txt
GSE84054	Homo sapiens	TXT	no	error_parse	no	no	2016	Jul	05	Nat. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84054//suppl/filelist.txt
GSE101487	Mus musculus	MATRIX	no	error_parse	no	no	2017	Jul	16	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101487//suppl/filelist.txt
GSE100120	Mus musculus; Homo sapiens	none	no	error_parse	no	no	2017	Jun	16	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100120//suppl/filelist.txt
GSE100118	Homo sapiens	CSV	no	error_parse	no	no	2017	Jun	16	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100118//suppl/filelist.txt
GSE97859	Mus musculus	BW, FPKM_TRACKING	no	no	no	no	2017	Apr	17	Stem Cell Reports	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97859//suppl/filelist.txt
GSE90697	Mus musculus	TXT	no	error_parse	no	no	2016	Nov	30	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90697//suppl/filelist.txt
GSE90958	Mus musculus	BED, BEDGRAPH, TXT, XLSX	no	error_parse	no	no	2016	Dec	06	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90958//suppl/filelist.txt
GSE90072	synthetic construct; Mus musculus	none	no	error_parse	no	no	2016	Nov	18	Elife	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90072//suppl/filelist.txt
GSE90059	Mus musculus	TXT	no	error_parse	no	no	2016	Nov	18	Elife	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90059//suppl/filelist.txt
GSE102299	Mus musculus	MTX, TSV, TXT	no	no	no	no	2017	Aug	07	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102299//suppl/filelist.txt
GSE103544	Homo sapiens	CSV	no	no	no	no	2017	Sep	06	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103544//suppl/filelist.txt
GSE94054	Mus musculus	TXT	no	error_parse	no	no	2017	Jan	25	Neuron	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94054//suppl/filelist.txt
GSE100389	Mus musculus	CSV	no	error_parse	no	no	2017	Jun	22	Protein Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100389//suppl/filelist.txt
GSE99714	Mus musculus	MTX, TSV	no	no	no	no	2017	Jun	06	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99714//suppl/filelist.txt
GSE92699	Mus musculus	CSV	no	no	no	no	2016	Dec	21	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92699//suppl/filelist.txt
GSE87293	Mus musculus	TXT	no	error_parse	no	no	2016	Sep	23	Elife	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87293//suppl/filelist.txt
GSE101712	Mus musculus	TXT	no	error_parse	no	no	2017	Jul	20	J. Exp. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101712//suppl/filelist.txt
GSE89900	Mus musculus	XLS	no	error_parse	no	no	2016	Nov	16	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89900//suppl/filelist.txt
GSE101334	Mus musculus	CSV	no	error_parse	no	no	2017	Jul	12	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101334//suppl/filelist.txt
GSE101340	Mus musculus	TXT	no	no	no	no	2017	Jul	12	Cancer Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101340//suppl/filelist.txt
GSE100501	Homo sapiens	TXT	no	no	no	no	2017	Jun	26	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100501//suppl/filelist.txt
GSE102066	Homo sapiens	TXT	no	error_parse	no	no	NA	NA	NA	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102066//suppl/filelist.txt
GSE97904	Homo sapiens	TSV	no	error_parse	no	no	2017	Apr	17	Stem Cell Reports	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97904//suppl/filelist.txt
GSE98561	Caenorhabditis elegans; Homo sapiens; Mus musculus	CSV, RDATA, TXT	no	no	yes	yes	2017	May	04	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98561//suppl/filelist.txt
GSE93524	Mus musculus	BW, TXT	no	no	no	no	2017	Jan	11	Dev. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93524//suppl/filelist.txt
GSE97080	Homo sapiens	BW, TXT	no	error_parse	no	no	2017	Mar	27	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97080//suppl/filelist.txt
GSE94389	Mus musculus	TXT	no	no	no	no	2017	Feb	01	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94389//suppl/filelist.txt
GSE94388	Mus musculus	GCT, TSV	no	error_parse	no	no	2017	Feb	01	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94388//suppl/filelist.txt
GSE97655	Homo sapiens	TXT	no	error_parse	no	no	2017	Apr	11	Sci Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97655//suppl/filelist.txt
GSE102332	Mus musculus	CSV	no	error_parse	no	no	2017	Aug	07	Neuron	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102332//suppl/filelist.txt
GSE84686	Homo sapiens	TXT	no	error_parse	no	no	2016	Jul	21	J. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84686//suppl/filelist.txt
GSE98415	Mus musculus	CSV	no	error_parse	no	no	2017	May	01	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98415//suppl/filelist.txt
GSE90824	Mus musculus	TXT	no	error_parse	no	no	2016	Dec	02	Cancer Discov	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90824//suppl/filelist.txt
GSE100866	Homo sapiens	CSV	no	error_parse	no	no	2017	Jul	06	Nat. Methods	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100866//suppl/filelist.txt
GSE99951	Homo sapiens	CSV	no	no	no	no	2017	Jun	12	Neuron	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99951//suppl/filelist.txt
GSE89263	Mus musculus	TXT	no	error_parse	no	no	2016	Oct	27	Kidney Int.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89263//suppl/filelist.txt
GSE88814	Mus musculus	XLSX	no	error_parse	no	no	2016	Oct	17	Kidney Int.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88814//suppl/filelist.txt
GSE100771	Mus musculus	CSV	no	error_parse	no	no	2017	Jul	03	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100771//suppl/filelist.txt
GSE98201	Homo sapiens	MTX, TSV, TXT	no	error_parse	no	no	2017	Apr	25	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98201//suppl/filelist.txt
GSE97881	Homo sapiens	XLSX	no	error_parse	no	no	2017	Apr	17	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97881//suppl/filelist.txt
GSE99866	Mus musculus	TXT	no	no	no	no	2017	Jun	09	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99866//suppl/filelist.txt
GSE100428	Mus musculus	none	no	error_parse	no	no	2017	Jun	23	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100428//suppl/filelist.txt
GSE100426	Mus musculus	TXT	no	error_parse	no	no	2017	Jun	23	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100426//suppl/filelist.txt
GSE96993	Homo sapiens; Mus musculus	XLSX	no	error_parse	no	no	2017	Mar	24	Nucleic Acids Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96993//suppl/filelist.txt
GSE99778	Homo sapiens	XLSX	no	error_parse	no	no	2017	Jun	07	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99778//suppl/filelist.txt
GSE90047	Mus musculus	TXT	no	error_parse	no	no	2016	Nov	18	Hepatology	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90047//suppl/filelist.txt
GSE85908	Homo sapiens	BED, CSV, WIG	yes	error_parse	no	yes	2016	Aug	22	Mol. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85908//suppl/filelist.txt
GSE84323	Homo sapiens	TXT	no	error_parse	no	no	2016	Jul	12	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84323//suppl/filelist.txt
GSE79306	Homo sapiens; Mus musculus	TXT	no	error_parse	no	no	2016	Mar	16	Sci Signal	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79306//suppl/filelist.txt
GSE99933	Mus musculus	TXT	no	error_parse	no	no	2017	Jun	12	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99933//suppl/filelist.txt
GSE99457	Mus musculus	MTX, TSV	no	no	no	no	2017	May	30	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99457//suppl/filelist.txt
GSE89549	Mus musculus	XLSX	no	error_parse	no	no	2016	Nov	04	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89549//suppl/filelist.txt
GSE99735	Mus musculus	MTX, TSV	no	error_parse	no	no	2017	Jun	06	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99735//suppl/filelist.txt
GSE65994	Mus musculus	BED, DIFF	no	error_parse	no	no	2015	Feb	17	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65994//suppl/filelist.txt
GSE90683	Homo sapiens	BED, BW, NARROWPEAK, TXT	no	error_parse	no	no	2016	Nov	30	Nat. Genet.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90683//suppl/filelist.txt
GSE100669	Homo sapiens	TXT, XLS	yes	error_parse	no	yes	2017	Jun	29	Mol. Cancer Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100669//suppl/filelist.txt
GSE98451	Mus musculus	TXT	no	error_parse	no	no	2017	May	02	Stem Cell Reports	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98451//suppl/filelist.txt
GSE100337	Homo sapiens	TXT	no	error_parse	no	no	2017	Jun	21	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100337//suppl/filelist.txt
GSE100597	Mus musculus	TXT	no	error_parse	no	no	2017	Jun	28	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100597//suppl/filelist.txt
GSE97381	Mus musculus	TAB	no	error_parse	no	no	2017	Apr	04	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97381//suppl/filelist.txt
GSE98794	Mus musculus	TXT	no	no	no	no	2017	May	11	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98794//suppl/filelist.txt
GSE96981	Homo sapiens; Mus musculus	CSV	no	error_parse	no	no	2017	Mar	23	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96981//suppl/filelist.txt
GSE96105	Mus musculus	TXT	no	error_parse	no	no	2017	Mar	11	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96105//suppl/filelist.txt
GSE96104	Mus musculus	TXT	no	error_parse	no	no	2017	Mar	11	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96104//suppl/filelist.txt
GSE100106	Mus musculus	HTML, MTX, TSV	no	no	no	no	2017	Jun	16	Development	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100106//suppl/filelist.txt
GSE78140	Mus musculus	BW, TXT	no	no	no	no	2016	Feb	22	Cell Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78140//suppl/filelist.txt
GSE99765	Mus musculus	CSV, TSV	no	no	no	no	2017	Jun	07	Hippocampus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99765//suppl/filelist.txt
GSE96583	Homo sapiens	MAT, MTX, TSV, TXT	no	no	no	no	2017	Mar	14	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96583//suppl/filelist.txt
GSE90046	Mus musculus	TXT	no	no	no	no	2016	Nov	18	J Neuroinflammation	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90046//suppl/filelist.txt
GSE98971	Mus musculus	BIGWIG, TXT	no	no	no	no	2017	May	16	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98971//suppl/filelist.txt
GSE98969	Mus musculus	TXT	no	no	no	no	2017	May	16	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98969//suppl/filelist.txt
GSE96819	Mus musculus	TXT	no	error_parse	no	no	2017	Mar	20	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96819//suppl/filelist.txt
GSE96569	Homo sapiens	none	no	error_parse	no	no	2017	Mar	13	J. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96569//suppl/filelist.txt
GSE96568	Homo sapiens	TXT	no	error_parse	no	no	2017	Mar	13	J. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96568//suppl/filelist.txt
GSE96564	Homo sapiens	TXT	no	error_parse	no	no	2017	Mar	13	J. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96564//suppl/filelist.txt
GSE96563	Homo sapiens	TXT	no	error_parse	no	no	2017	Mar	13	J. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96563//suppl/filelist.txt
GSE96562	Homo sapiens	TXT	no	error_parse	no	no	2017	Mar	13	J. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96562//suppl/filelist.txt
GSE95736	Macaca mulatta; Homo sapiens	TXT	no	no	no	no	2017	Mar	06	Stem Cell Reports	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95736//suppl/filelist.txt
GSE99093	Mus musculus	XLSX	no	error_parse	no	no	2017	May	19	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99093//suppl/filelist.txt
GSE95133	Mus musculus	CSV	yes	error_parse	no	yes	2017	Feb	21	Neuron	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95133//suppl/filelist.txt
GSE81812	Homo sapiens	TXT	no	error_parse	no	no	2016	May	24	Int. J. Oncol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81812//suppl/filelist.txt
GSE99330	Homo sapiens	TXT	no	error_parse	no	no	2017	May	25	Cell Syst	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99330//suppl/filelist.txt
GSE91395	Homo sapiens; synthetic construct; unidentified	XLSX	no	error_parse	no	no	2016	Dec	09	PLoS ONE	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91395//suppl/filelist.txt
GSE79108	Mus musculus	CSV	no	error_parse	no	no	2016	Mar	11	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79108//suppl/filelist.txt
GSE87631	Mus musculus	TXT	no	no	no	no	2016	Oct	05	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87631//suppl/filelist.txt
GSE98638	Homo sapiens	TAB, TXT	no	error_parse	no	no	2017	May	08	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98638//suppl/filelist.txt
GSE85112	Homo sapiens	TXT	no	no	no	no	2016	Aug	02	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85112//suppl/filelist.txt
GSE85111	Homo sapiens	TXT	no	no	no	no	2016	Aug	02	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85111//suppl/filelist.txt
GSE97941	Mus musculus	TXT	yes	error_parse	no	yes	2017	Apr	18	J. Clin. Invest.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97941//suppl/filelist.txt
GSE95701	Mus musculus	TXT	yes	no	no	yes	2017	Mar	06	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95701//suppl/filelist.txt
GSE76312	Homo sapiens	RDATA, TXT	yes	error_parse	yes	yes	2015	Dec	23	Nat. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76312//suppl/filelist.txt
GSE98734	Homo sapiens	TXT, XLSX	yes	error_parse	no	yes	2017	May	09	Sci Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98734//suppl/filelist.txt
GSE96677	Mus musculus; Homo sapiens	TXT	no	no	no	no	2017	Mar	15	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96677//suppl/filelist.txt
GSE97168	Homo sapiens	TXT	yes	error_parse	no	yes	2017	Mar	29	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97168//suppl/filelist.txt
GSE92865	Mus musculus	MTX, TSV	no	no	no	no	2016	Dec	23	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92865//suppl/filelist.txt
GSE89164	Homo sapiens; Mus musculus; Drosophila melanogaster	TXT	no	no	no	no	2016	Oct	25	BMC Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89164//suppl/filelist.txt
GSE96106	Homo sapiens	TXT	no	error_parse	no	no	2017	Mar	11	J. Clin. Invest.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96106//suppl/filelist.txt
GSE87375	Mus musculus	TXT	no	error_parse	no	no	2016	Sep	27	Cell Metab.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87375//suppl/filelist.txt
GSE98052	Homo sapiens	TXT	no	no	no	no	2017	Apr	21	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98052//suppl/filelist.txt
GSE98011	Homo sapiens	TXT	no	error_parse	no	no	2017	Apr	20	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98011//suppl/filelist.txt
GSE86479	Mus musculus	BIGWIG	no	no	no	no	2016	Sep	06	Cell Metab.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86479//suppl/filelist.txt
GSE86153	Homo sapiens	CSV, TXT	no	no	no	no	2016	Aug	28	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86153//suppl/filelist.txt
GSE97354	Mus musculus	TXT	no	no	no	no	2017	Apr	03	J. Exp. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97354//suppl/filelist.txt
GSE96045	Homo sapiens	none	no	error_parse	no	no	2017	Mar	09	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96045//suppl/filelist.txt
GSE95837	Homo sapiens	TXT	no	error_parse	no	no	2017	Mar	08	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95837//suppl/filelist.txt
GSE94920	"c(""(Submitter supplied) Organism: Mus musculus  Experiment type: Gene expression profiling by high throughput sequencing  Summary: Pathological angiogenesis is a hallmark of cancer and therapeutic target. Vascular-endothelial growth factor-A (VEGFA) and angiopoietin-2 (ANGPT2/ANG2) sustain tumor angiogenesis and limit anti-tumor immunity. We show that combined ANGPT2 and VEGFA blockade by mono-specific antibodies (LC06 + B20) or a bi-specific antibody (A2V) provides synergistic anti-tumoral benefits in both transgenic and transplant tumor models. more..."", 
""Organism:\tMus musculus"")"	TXT	no	no	no	no	2017	Feb	15	Sci Transl Med	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94920//suppl/filelist.txt
GSE93811	Homo sapiens	CSV	no	no	no	no	2017	Jan	18	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93811//suppl/filelist.txt
GSE93321	Homo sapiens	TXT	no	error_parse	no	no	2017	Jan	09	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93321//suppl/filelist.txt
GSE97564	Homo sapiens	MTX, TSV, TXT	no	no	no	no	2017	Apr	10	Proc. Natl. Acad. Sci. U.S.A.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97564//suppl/filelist.txt
GSE98048	Mus musculus	TXT	no	error_parse	no	no	2017	Apr	21	Cancer Discov	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98048//suppl/filelist.txt
GSE94820	Homo sapiens	TXT	no	error_parse	no	no	2017	Feb	13	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94820//suppl/filelist.txt
GSE97955	Mus musculus	XLSX	no	error_parse	no	no	2017	Apr	19	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97955//suppl/filelist.txt
GSE86310	Mus musculus	TXT	no	error_parse	no	no	2016	Aug	31	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86310//suppl/filelist.txt
GSE90848	Mus musculus	TXT	yes	error_parse	no	yes	2016	Dec	04	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90848//suppl/filelist.txt
GSE90847	Mus musculus	TXT	no	no	no	no	2016	Dec	04	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90847//suppl/filelist.txt
